iter	RMSE
4773	1.079927076
4774	1.079886155
4775	1.079817806
4776	1.079700215
4777	1.079669283
4778	1.079643451
4779	1.079599096
4780	1.079538874
4781	1.07949046
4782	1.079450663
4783	1.079412355
4784	1.079391094
4785	1.079345023
4786	1.079330646
4787	1.079292972
4788	1.079180429
4789	1.079133336
4790	1.079032729
4791	1.078982608
4792	1.078957729
4793	1.078895287
4794	1.078821064
4795	1.078799019
4796	1.078776044
4797	1.078719176
4798	1.078703547
4799	1.078615596
4800	1.078591003
4801	1.07856257
4802	1.078530899
4803	1.078497864
4804	1.078455773
4805	1.078391332
4806	1.078371063
4807	1.078272315
4808	1.078143711
4809	1.078124216
4810	1.078093261
4811	1.077939395
4812	1.077897039
4813	1.077859055
4814	1.077782516
4815	1.077750217
4816	1.077716526
4817	1.077703641
4818	1.077660651
4819	1.077555365
4820	1.077505811
4821	1.077473844
4822	1.07745046
4823	1.07740986
4824	1.077377832
4825	1.077359653
4826	1.077345181
4827	1.077306559
4828	1.077257609
4829	1.077169553
4830	1.077158154
4831	1.077102427
4832	1.077030174
4833	1.076932503
4834	1.076896003
4835	1.076854347
4836	1.076823054
4837	1.076759891
4838	1.076710121
4839	1.076609618
4840	1.076577369
4841	1.076502683
4842	1.076356782
4843	1.076325972
4844	1.076249923
4845	1.076208629
4846	1.076184516
4847	1.076155034
4848	1.076125115
4849	1.076091388
4850	1.076052067
4851	1.075943616
4852	1.075913304
4853	1.075810113
4854	1.075769797
4855	1.075753901
4856	1.075708552
4857	1.075690019
4858	1.07567158
4859	1.075657853
4860	1.07558873
4861	1.075514553
4862	1.075490355
4863	1.075469151
4864	1.075432583
4865	1.075395108
4866	1.075353274
4867	1.075312766
4868	1.075255888
4869	1.07517906
4870	1.075101476
4871	1.074912136
4872	1.074821457
4873	1.074790266
4874	1.074738363
4875	1.074716543
4876	1.074708307
4877	1.074639402
4878	1.074538201
4879	1.074511091
4880	1.074429663
4881	1.074421237
4882	1.074404736
4883	1.074359559
4884	1.074309002
4885	1.074291316
4886	1.074107886
4887	1.07408031
4888	1.074058045
4889	1.074035857
4890	1.074023454
4891	1.074001423
4892	1.073970589
4893	1.073906809
4894	1.073892734
4895	1.073875383
4896	1.073853032
4897	1.073825171
4898	1.073802584
4899	1.073686943
4900	1.073589923
4901	1.073514455
4902	1.073350331
4903	1.073244844
4904	1.07317951
4905	1.073168499
4906	1.073078953
4907	1.072986509
4908	1.072966296
4909	1.072932644
4910	1.072908646
4911	1.072838484
4912	1.072818307
4913	1.07280144
4914	1.07277352
4915	1.072663011
4916	1.072624712
4917	1.072589285
4918	1.072569658
4919	1.072492413
4920	1.072457002
4921	1.072415006
4922	1.072334245
4923	1.072258284
4924	1.072154188
4925	1.072072683
4926	1.071989816
4927	1.071972619
4928	1.0719342
4929	1.071907967
4930	1.071875945
4931	1.071838618
4932	1.071627592
4933	1.071601716
4934	1.071488283
4935	1.071469882
4936	1.071418956
4937	1.071369112
4938	1.071335272
4939	1.071308752
4940	1.071266086
4941	1.071123762
4942	1.071096171
4943	1.071032531
4944	1.071007436
4945	1.070981094
4946	1.07093552
4947	1.070915688
4948	1.070871865
4949	1.070834764
4950	1.070750043
4951	1.070704188
4952	1.070684281
4953	1.070656598
4954	1.070620584
4955	1.070535837
4956	1.070512913
4957	1.070494379
4958	1.070401121
4959	1.070327767
4960	1.070297631
4961	1.070274851
4962	1.070222924
4963	1.070139224
4964	1.07011617
4965	1.070063498
4966	1.070032607
4967	1.069830588
4968	1.069805573
4969	1.069732046
4970	1.069694546
4971	1.069654821
4972	1.069644107
4973	1.06957078
4974	1.069452103
4975	1.069393438
4976	1.069356965
4977	1.069329859
4978	1.069294294
4979	1.069266396
4980	1.069198064
4981	1.068996787
4982	1.068826201
4983	1.068763149
4984	1.068741252
4985	1.068722123
4986	1.068686813
4987	1.06866181
4988	1.06864112
4989	1.06855321
4990	1.068515827
4991	1.068487963
4992	1.068471012
4993	1.068390614
4994	1.068381614
4995	1.068318693
4996	1.068301075
4997	1.068280974
4998	1.068269645
4999	1.068215248
5000	1.068197339
5001	1.068167048
5002	1.068121342
5003	1.067975646
5004	1.067897011
5005	1.067869533
5006	1.067839541
5007	1.067814705
5008	1.067752455
5009	1.067701331
5010	1.0676018
5011	1.067518269
5012	1.067449284
5013	1.067421473
5014	1.067330572
5015	1.067265793
5016	1.067239778
5017	1.067178017
5018	1.067142943
5019	1.067079784
5020	1.066979556
5021	1.066955798
5022	1.066936129
5023	1.066908704
5024	1.066889956
5025	1.066851011
5026	1.066743604
5027	1.06671528
5028	1.066584465
5029	1.066573725
5030	1.066545909
5031	1.066448216
5032	1.066316997
5033	1.066240241
5034	1.066218256
5035	1.066169366
5036	1.066126015
5037	1.066083116
5038	1.066008882
5039	1.065995159
5040	1.065956443
5041	1.065933295
5042	1.065823436
5043	1.065788413
5044	1.065751641
5045	1.065741371
5046	1.065724147
5047	1.065541524
5048	1.065517622
5049	1.065455565
5050	1.06526067
5051	1.065236334
5052	1.065220392
5053	1.065153361
5054	1.065077214
5055	1.065033517
5056	1.065011498
5057	1.064923548
5058	1.064911133
5059	1.064840228
5060	1.064800049
5061	1.064767581
5062	1.064751462
5063	1.064712063
5064	1.06465382
5065	1.064617717
5066	1.064510201
5067	1.064424531
5068	1.064357147
5069	1.064284097
5070	1.064251867
5071	1.06423097
5072	1.064181165
5073	1.064160876
5074	1.064070954
5075	1.064050273
5076	1.063987186
5077	1.063912777
5078	1.063839095
5079	1.063800111
5080	1.063692679
5081	1.06367292
5082	1.063631206
5083	1.063595152
5084	1.063570585
5085	1.063553591
5086	1.063505864
5087	1.063473517
5088	1.063441333
5089	1.063386533
5090	1.063354543
5091	1.063288439
5092	1.063265583
5093	1.063222938
5094	1.063194748
5095	1.06313546
5096	1.063123156
5097	1.063102729
5098	1.063076741
5099	1.063032721
5100	1.062905465
5101	1.062860684
5102	1.062816589
5103	1.06280555
5104	1.062682407
5105	1.062600827
5106	1.062569602
5107	1.062554125
5108	1.062498147
5109	1.062473905
5110	1.062333838
5111	1.062177298
5112	1.062150567
5113	1.062086798
5114	1.062061327
5115	1.062002863
5116	1.061982773
5117	1.06195128
5118	1.061873627
5119	1.061760902
5120	1.061688074
5121	1.061666657
5122	1.061544839
5123	1.061486762
5124	1.06144406
5125	1.06141488
5126	1.061358001
5127	1.061340837
5128	1.061321164
5129	1.061296493
5130	1.061197099
5131	1.061150144
5132	1.061097775
5133	1.061079726
5134	1.061051026
5135	1.061032434
5136	1.060993789
5137	1.060963093
5138	1.060938324
5139	1.060894373
5140	1.060861237
5141	1.060772709
5142	1.060732625
5143	1.060697673
5144	1.060624805
5145	1.060517374
5146	1.060494082
5147	1.060446162
5148	1.06041945
5149	1.060353709
5150	1.060314197
5151	1.060287778
5152	1.060275221
5153	1.060252132
5154	1.060210976
5155	1.06015156
5156	1.060049109
5157	1.060009567
5158	1.059961473
5159	1.05995011
5160	1.059885538
5161	1.059864478
5162	1.059800419
5163	1.059736555
5164	1.059707081
5165	1.059660224
5166	1.059623876
5167	1.059599627
5168	1.059560265
5169	1.059527805
5170	1.059492096
5171	1.059345426
5172	1.05932768
5173	1.059318682
5174	1.059282394
5175	1.059253651
5176	1.059221147
5177	1.059197737
5178	1.059173158
5179	1.059146337
5180	1.059105046
5181	1.059068036
5182	1.059050752
5183	1.059034159
5184	1.059016338
5185	1.058958147
5186	1.058917709
5187	1.058879536
5188	1.058856128
5189	1.05883484
5190	1.058809709
5191	1.058774459
5192	1.058753309
5193	1.058715313
5194	1.058686522
5195	1.058620416
5196	1.058598383
5197	1.058576213
5198	1.058549939
5199	1.058525688
5200	1.058470351
5201	1.058420599
5202	1.058387767
5203	1.058245809
5204	1.058190194
5205	1.058169535
5206	1.058155541
5207	1.058121354
5208	1.058092163
5209	1.058071875
5210	1.058000277
5211	1.057980063
5212	1.057895228
5213	1.057833731
5214	1.057814455
5215	1.057792755
5216	1.05777302
5217	1.057704245
5218	1.057665733
5219	1.057476296
5220	1.057449788
5221	1.057413204
5222	1.0573322
5223	1.057313189
5224	1.057263855
5225	1.057233214
5226	1.057207449
5227	1.05718708
5228	1.057151741
5229	1.057123211
5230	1.057074798
5231	1.056943054
5232	1.056892468
5233	1.056870928
5234	1.056810012
5235	1.056766003
5236	1.056749722
5237	1.056722897
5238	1.056691331
5239	1.05644309
5240	1.056421329
5241	1.056369067
5242	1.056337402
5243	1.056282529
5244	1.056235223
5245	1.056187666
5246	1.056176284
5247	1.056072057
5248	1.056023811
5249	1.055972328
5250	1.055913324
5251	1.055893908
5252	1.055826472
5253	1.055796475
5254	1.055766388
5255	1.055727755
5256	1.055686706
5257	1.05565302
5258	1.055535365
5259	1.055474625
5260	1.055462409
5261	1.055427911
5262	1.055406121
5263	1.055378437
5264	1.05534524
5265	1.055259704
5266	1.055187256
5267	1.055177503
5268	1.055148417
5269	1.055089001
5270	1.055068992
5271	1.055013195
5272	1.05498152
5273	1.054940873
5274	1.054902786
5275	1.054836144
5276	1.054818658
5277	1.054777337
5278	1.054743258
5279	1.05469796
5280	1.054637436
5281	1.054563197
5282	1.054548591
5283	1.054473525
5284	1.054409674
5285	1.054364418
5286	1.054333289
5287	1.054143415
5288	1.054090391
5289	1.054073621
5290	1.054037234
5291	1.054021731
5292	1.053988897
5293	1.053974993
5294	1.053932541
5295	1.053923892
5296	1.053888608
5297	1.05383544
5298	1.053782504
5299	1.053727458
5300	1.053694295
5301	1.053672869
5302	1.053644782
5303	1.05362037
5304	1.053439222
5305	1.053419387
5306	1.053314344
5307	1.053221242
5308	1.053195757
5309	1.05317386
5310	1.053158369
5311	1.053137793
5312	1.053111027
5313	1.053085648
5314	1.053039024
5315	1.053018088
5316	1.053000471
5317	1.05298083
5318	1.052936818
5319	1.052889491
5320	1.052815028
5321	1.052796048
5322	1.052757338
5323	1.052719714
5324	1.052709964
5325	1.052655479
5326	1.052625815
5327	1.052607051
5328	1.052532733
5329	1.052452593
5330	1.052434906
5331	1.052360495
5332	1.052336276
5333	1.052319128
5334	1.05229525
5335	1.052260504
5336	1.052247685
5337	1.052216416
5338	1.052164121
5339	1.05207392
5340	1.052056031
5341	1.052017541
5342	1.051981352
5343	1.051949773
5344	1.051917646
5345	1.051871488
5346	1.051857631
5347	1.051826267
5348	1.051737788
5349	1.05170466
5350	1.051649907
5351	1.051615208
5352	1.051595863
5353	1.051566552
5354	1.051532814
5355	1.051438157
5356	1.051427429
5357	1.051389296
5358	1.051279815
5359	1.051230733
5360	1.051213463
5361	1.051023275
5362	1.050948138
5363	1.05091654
5364	1.050814004
5365	1.050798634
5366	1.05072185
5367	1.050686407
5368	1.050659263
5369	1.050640982
5370	1.050622752
5371	1.050606893
5372	1.050581166
5373	1.050557757
5374	1.050542247
5375	1.050527768
5376	1.050479979
5377	1.050461611
5378	1.050439377
5379	1.050377104
5380	1.050357265
5381	1.050324155
5382	1.050152301
5383	1.050132086
5384	1.050113832
5385	1.05010095
5386	1.050086184
5387	1.050073893
5388	1.050037825
5389	1.050005877
5390	1.049992257
5391	1.049937636
5392	1.049767016
5393	1.049690516
5394	1.049534219
5395	1.049503529
5396	1.049468674
5397	1.049435968
5398	1.049388124
5399	1.049301458
5400	1.049265961
5401	1.049245552
5402	1.049160741
5403	1.049128637
5404	1.049099783
5405	1.049061092
5406	1.049040691
5407	1.048992183
5408	1.048973989
5409	1.048944612
5410	1.048912396
5411	1.048897027
5412	1.048796751
5413	1.048759537
5414	1.04866558
5415	1.048644642
5416	1.048613478
5417	1.048594108
5418	1.048579859
5419	1.048399977
5420	1.048350918
5421	1.048325764
5422	1.048290113
5423	1.048266136
5424	1.048240799
5425	1.048229441
5426	1.048198192
5427	1.04818228
5428	1.048100508
5429	1.047928731
5430	1.047853175
5431	1.047827349
5432	1.047710328
5433	1.047677063
5434	1.047654093
5435	1.047588291
5436	1.047536686
5437	1.047509811
5438	1.047489545
5439	1.047362217
5440	1.04727663
5441	1.047219948
5442	1.047196903
5443	1.047167239
5444	1.047142802
5445	1.047120527
5446	1.047104806
5447	1.047075448
5448	1.047051187
5449	1.047043713
5450	1.047018069
5451	1.046961779
5452	1.046897439
5453	1.046880636
5454	1.046864392
5455	1.046833793
5456	1.046752061
5457	1.046721437
5458	1.046672306
5459	1.04661361
5460	1.046583773
5461	1.04652048
5462	1.046441945
5463	1.046419306
5464	1.046385382
5465	1.046362492
5466	1.046352338
5467	1.046345877
5468	1.046271447
5469	1.046250547
5470	1.046188514
5471	1.046126731
5472	1.046060738
5473	1.046033334
5474	1.046011122
5475	1.045991369
5476	1.045972104
5477	1.045933859
5478	1.045880161
5479	1.045789046
5480	1.045746
5481	1.045700403
5482	1.04565978
5483	1.045554636
5484	1.045475303
5485	1.045424725
5486	1.045387482
5487	1.045361444
5488	1.04529413
5489	1.045242601
5490	1.045227717
5491	1.045159591
5492	1.045125255
5493	1.045086869
5494	1.045069
5495	1.04503527
5496	1.045011762
5497	1.04499124
5498	1.04497445
5499	1.044960597
5500	1.044923279
5501	1.044889106
5502	1.044874539
5503	1.044853772
5504	1.044821917
5505	1.044780224
5506	1.044755899
5507	1.04473388
5508	1.044714592
5509	1.044675528
5510	1.044560297
5511	1.044548982
5512	1.044515178
5513	1.04448537
5514	1.044469001
5515	1.044464933
5516	1.044408249
5517	1.044391894
5518	1.044304833
5519	1.044259086
5520	1.044230124
5521	1.044213045
5522	1.044145374
5523	1.044132172
5524	1.044080063
5525	1.044039657
5526	1.044013595
5527	1.043845245
5528	1.043786838
5529	1.043750832
5530	1.04370735
5531	1.043679013
5532	1.043620647
5533	1.04358561
5534	1.043532359
5535	1.043483764
5536	1.043333504
5537	1.043314597
5538	1.043268645
5539	1.043257428
5540	1.043231694
5541	1.04321428
5542	1.043095827
5543	1.043084827
5544	1.043074736
5545	1.043043395
5546	1.043003509
5547	1.042996934
5548	1.042964379
5549	1.042941398
5550	1.042926507
5551	1.042878686
5552	1.042781101
5553	1.042748171
5554	1.042665655
5555	1.042463086
5556	1.042439137
5557	1.042420436
5558	1.042401115
5559	1.042283781
5560	1.042266965
5561	1.042216648
5562	1.042205734
5563	1.042183574
5564	1.042161252
5565	1.042121972
5566	1.042102153
5567	1.042068156
5568	1.042036141
5569	1.042011388
5570	1.041989152
5571	1.041947922
5572	1.041855535
5573	1.041840265
5574	1.041807715
5575	1.0417609
5576	1.041699881
5577	1.041645457
5578	1.041605691
5579	1.041495346
5580	1.041462126
5581	1.041383843
5582	1.04133267
5583	1.041306148
5584	1.041242566
5585	1.041122995
5586	1.041077157
5587	1.041062327
5588	1.041024221
5589	1.040988266
5590	1.040978426
5591	1.040908261
5592	1.040871443
5593	1.040850856
5594	1.040813382
5595	1.040791766
5596	1.040771556
5597	1.040747759
5598	1.040690135
5599	1.040508137
5600	1.040490709
5601	1.040475454
5602	1.040425873
5603	1.040411334
5604	1.040375056
5605	1.040290578
5606	1.040225305
5607	1.040171855
5608	1.040008525
5609	1.039982524
5610	1.039958571
5611	1.039943983
5612	1.039859606
5613	1.039847129
5614	1.039757854
5615	1.039709055
5616	1.039663867
5617	1.039645439
5618	1.039624821
5619	1.039599083
5620	1.039589071
5621	1.039552939
5622	1.03952705
5623	1.039487303
5624	1.039333672
5625	1.039323967
5626	1.039299017
5627	1.0392829
5628	1.039233044
5629	1.039209813
5630	1.039190952
5631	1.039053322
5632	1.03902053
5633	1.039005076
5634	1.038825341
5635	1.03878468
5636	1.038724871
5637	1.038681121
5638	1.038632195
5639	1.038604994
5640	1.038498079
5641	1.038462781
5642	1.038454572
5643	1.038418485
5644	1.03840063
5645	1.038335695
5646	1.03828659
5647	1.038264488
5648	1.038256892
5649	1.038197114
5650	1.038170523
5651	1.038162891
5652	1.038124386
5653	1.038045537
5654	1.037973485
5655	1.037934262
5656	1.037920733
5657	1.037874588
5658	1.037707513
5659	1.037690604
5660	1.0376693
5661	1.037635988
5662	1.037606024
5663	1.037568691
5664	1.03753486
5665	1.037489705
5666	1.037474694
5667	1.037432992
5668	1.037405669
5669	1.037368246
5670	1.037351592
5671	1.037300687
5672	1.037279012
5673	1.037195588
5674	1.037182746
5675	1.037150435
5676	1.037132669
5677	1.037088646
5678	1.037071312
5679	1.037003086
5680	1.036950969
5681	1.036801134
5682	1.036763115
5683	1.036734824
5684	1.036709623
5685	1.036693331
5686	1.036612927
5687	1.036520624
5688	1.036502623
5689	1.036415867
5690	1.036361064
5691	1.036345589
5692	1.036287723
5693	1.036215004
5694	1.036202815
5695	1.036178988
5696	1.036119614
5697	1.036077507
5698	1.036061789
5699	1.035983952
5700	1.035923763
5701	1.035895873
5702	1.035792652
5703	1.035780284
5704	1.035672239
5705	1.035632718
5706	1.035624541
5707	1.03559763
5708	1.035583944
5709	1.035556366
5710	1.035543139
5711	1.035526463
5712	1.035484007
5713	1.03541071
5714	1.035392888
5715	1.035366494
5716	1.035318377
5717	1.035305968
5718	1.035237173
5719	1.035223638
5720	1.035202341
5721	1.035124403
5722	1.035095345
5723	1.035051038
5724	1.035012298
5725	1.034959025
5726	1.034932523
5727	1.034915389
5728	1.034893175
5729	1.034876099
5730	1.034828972
5731	1.034811655
5732	1.034728269
5733	1.034707827
5734	1.034685764
5735	1.03465068
5736	1.034610979
5737	1.034578079
5738	1.034552608
5739	1.034535877
5740	1.034506801
5741	1.034484626
5742	1.034460931
5743	1.034444052
5744	1.034403727
5745	1.034386558
5746	1.034356815
5747	1.034329557
5748	1.034292122
5749	1.034266111
5750	1.034209318
5751	1.034193662
5752	1.034175248
5753	1.034149721
5754	1.034106947
5755	1.034076255
5756	1.03403959
5757	1.034010325
5758	1.033960711
5759	1.033935525
5760	1.033921621
5761	1.033904253
5762	1.033826441
5763	1.033772129
5764	1.033717595
5765	1.033625371
5766	1.033585658
5767	1.033553307
5768	1.03353516
5769	1.033517811
5770	1.033497574
5771	1.033448395
5772	1.033271458
5773	1.033191329
5774	1.033180399
5775	1.033147381
5776	1.033101564
5777	1.033069711
5778	1.033051838
5779	1.033016467
5780	1.033003344
5781	1.032991468
5782	1.032967246
5783	1.032843007
5784	1.032825252
5785	1.032795365
5786	1.032767172
5787	1.032755158
5788	1.032735711
5789	1.032702346
5790	1.032649319
5791	1.032508528
5792	1.032472025
5793	1.032381673
5794	1.032230369
5795	1.032189948
5796	1.032157188
5797	1.032121659
5798	1.032096974
5799	1.032075097
5800	1.032054423
5801	1.032030948
5802	1.032003403
5803	1.03193454
5804	1.031890634
5805	1.031849499
5806	1.031816667
5807	1.031793274
5808	1.03176071
5809	1.031730812
5810	1.031721836
5811	1.031715334
5812	1.03169193
5813	1.031661302
5814	1.031616973
5815	1.031579977
5816	1.031528841
5817	1.031493755
5818	1.031399184
5819	1.03119897
5820	1.031130988
5821	1.031100909
5822	1.031082376
5823	1.031066794
5824	1.031000571
5825	1.030963711
5826	1.030921781
5827	1.030885993
5828	1.030848678
5829	1.030803301
5830	1.030782651
5831	1.030771063
5832	1.030754708
5833	1.030745463
5834	1.030705959
5835	1.030651679
5836	1.030635534
5837	1.03062274
5838	1.030597142
5839	1.030587439
5840	1.030559401
5841	1.030529991
5842	1.030513224
5843	1.03048214
5844	1.030448373
5845	1.030435174
5846	1.030412741
5847	1.030330346
5848	1.030212715
5849	1.030109193
5850	1.030076737
5851	1.030019513
5852	1.029998776
5853	1.029962511
5854	1.02991846
5855	1.029904855
5856	1.029873647
5857	1.029857277
5858	1.029834669
5859	1.029764753
5860	1.029747403
5861	1.029693413
5862	1.029585958
5863	1.029524113
5864	1.029477235
5865	1.029437322
5866	1.029428132
5867	1.029414101
5868	1.029349185
5869	1.029322227
5870	1.029280595
5871	1.029240126
5872	1.02921748
5873	1.029202297
5874	1.029168094
5875	1.029076477
5876	1.02897887
5877	1.028950057
5878	1.028940788
5879	1.028919384
5880	1.028891545
5881	1.028858161
5882	1.028825499
5883	1.028797759
5884	1.02872121
5885	1.028704146
5886	1.028570195
5887	1.028471069
5888	1.028425832
5889	1.028415275
5890	1.028393071
5891	1.028367345
5892	1.028325505
5893	1.028293276
5894	1.028258922
5895	1.028225645
5896	1.02814286
5897	1.028117997
5898	1.028051112
5899	1.027994887
5900	1.027923163
5901	1.027801967
5902	1.027776885
5903	1.027761544
5904	1.027731799
5905	1.027714164
5906	1.02770795
5907	1.027664106
5908	1.027625161
5909	1.027580483
5910	1.027504942
5911	1.02749529
5912	1.027475146
5913	1.027454339
5914	1.027405509
5915	1.027382794
5916	1.027346244
5917	1.02730374
5918	1.027287965
5919	1.027252529
5920	1.027213489
5921	1.027173104
5922	1.027150376
5923	1.027005733
5924	1.026978314
5925	1.026952977
5926	1.02691164
5927	1.026876652
5928	1.026865184
5929	1.026782482
5930	1.026707507
5931	1.026676782
5932	1.026625964
5933	1.026600362
5934	1.026511374
5935	1.026483253
5936	1.026464751
5937	1.026407302
5938	1.026378448
5939	1.026345666
5940	1.026291727
5941	1.026276604
5942	1.026265109
5943	1.026232065
5944	1.026189578
5945	1.026146114
5946	1.026099092
5947	1.026080134
5948	1.026022379
5949	1.025925535
5950	1.025899868
5951	1.02587055
5952	1.025850301
5953	1.025828772
5954	1.025797492
5955	1.025697144
5956	1.025652624
5957	1.02556168
5958	1.025538175
5959	1.025519595
5960	1.025466982
5961	1.025450396
5962	1.025424312
5963	1.025394797
5964	1.025349257
5965	1.025331744
5966	1.0253131
5967	1.025294155
5968	1.02528037
5969	1.025239201
5970	1.025196942
5971	1.025187225
5972	1.025114141
5973	1.025072132
5974	1.025043551
5975	1.025006187
5976	1.024986726
5977	1.02495816
5978	1.024815245
5979	1.024789779
5980	1.024776222
5981	1.02474463
5982	1.024692225
5983	1.024670791
5984	1.024648174
5985	1.024625239
5986	1.024573798
5987	1.024552662
5988	1.024534061
5989	1.02451684
5990	1.024489066
5991	1.024331087
5992	1.024312175
5993	1.024298307
5994	1.024281859
5995	1.024263805
5996	1.024199795
5997	1.024167991
5998	1.024138702
5999	1.024032956
