iter	Passed	Remaining
4767	229674	59345
4768	229717	59295
4769	229768	59248
4770	229815	59200
4771	229860	59151
4772	229918	59105
4773	229976	59059
4774	230038	59015
4775	230092	58968
4776	230156	58924
4777	230210	58877
4778	230266	58831
4779	230321	58784
4780	230366	58735
4781	230415	58688
4782	230468	58640
4783	230513	58592
4784	230559	58543
4785	230604	58494
4786	230655	58446
4787	230704	58398
4788	230758	58352
4789	230812	58305
4790	230864	58258
4791	230915	58210
4792	230962	58162
4793	231013	58114
4794	231063	58067
4795	231106	58017
4796	231160	57970
4797	231210	57923
4798	231260	57875
4799	231307	57826
4800	231358	57779
4801	231403	57730
4802	231446	57680
4803	231493	57632
4804	231543	57584
4805	231590	57536
4806	231637	57487
4807	231686	57439
4808	231734	57391
4809	231781	57343
4810	231825	57293
4811	231880	57247
4812	231926	57198
4813	231972	57149
4814	232018	57101
4815	232064	57052
4816	232113	57004
4817	232161	56956
4818	232206	56907
4819	232256	56859
4820	232299	56810
4821	232344	56761
4822	232388	56711
4823	232430	56662
4824	232473	56612
4825	232513	56562
4826	232554	56512
4827	232596	56463
4828	232644	56414
4829	232694	56366
4830	232741	56318
4831	232790	56270
4832	232838	56222
4833	232883	56173
4834	232932	56125
4835	232981	56077
4836	233027	56028
4837	233071	55979
4838	233116	55930
4839	233166	55882
4840	233213	55834
4841	233261	55786
4842	233310	55738
4843	233357	55689
4844	233404	55641
4845	233454	55593
4846	233502	55545
4847	233547	55496
4848	233595	55448
4849	233643	55399
4850	233690	55351
4851	233735	55302
4852	233785	55254
4853	233835	55207
4854	233886	55159
4855	233934	55111
4856	233990	55065
4857	234040	55017
4858	234084	54968
4859	234128	54919
4860	234173	54870
4861	234219	54821
4862	234267	54773
4863	234310	54723
4864	234354	54674
4865	234395	54624
4866	234439	54575
4867	234482	54526
4868	234529	54477
4869	234572	54428
4870	234622	54380
4871	234671	54332
4872	234714	54283
4873	234761	54235
4874	234807	54186
4875	234853	54137
4876	234901	54089
4877	234949	54041
4878	235001	53993
4879	235056	53947
4880	235105	53899
4881	235150	53850
4882	235195	53801
4883	235245	53753
4884	235296	53706
4885	235340	53657
4886	235389	53609
4887	235439	53561
4888	235486	53513
4889	235529	53463
4890	235583	53416
4891	235631	53368
4892	235675	53319
4893	235722	53271
4894	235769	53222
4895	235814	53173
4896	235857	53124
4897	235901	53075
4898	235948	53026
4899	235995	52978
4900	236045	52930
4901	236098	52883
4902	236151	52836
4903	236199	52788
4904	236242	52739
4905	236293	52691
4906	236339	52643
4907	236381	52593
4908	236425	52544
4909	236469	52495
4910	236510	52445
4911	236555	52396
4912	236602	52348
4913	236645	52298
4914	236692	52250
4915	236739	52202
4916	236788	52154
4917	236834	52105
4918	236878	52056
4919	236926	52008
4920	236975	51960
4921	237026	51912
4922	237073	51864
4923	237124	51816
4924	237171	51768
4925	237222	51720
4926	237266	51671
4927	237312	51623
4928	237356	51574
4929	237399	51524
4930	237445	51476
4931	237493	51428
4932	237539	51379
4933	237587	51331
4934	237636	51283
4935	237691	51236
4936	237739	51188
4937	237785	51139
4938	237829	51090
4939	237877	51042
4940	237927	50994
4941	237973	50946
4942	238018	50897
4943	238067	50849
4944	238116	50801
4945	238163	50752
4946	238215	50705
4947	238262	50657
4948	238304	50607
4949	238346	50558
4950	238390	50509
4951	238435	50460
4952	238477	50411
4953	238518	50361
4954	238564	50312
4955	238617	50265
4956	238665	50217
4957	238714	50169
4958	238764	50121
4959	238812	50073
4960	238857	50024
4961	238907	49976
4962	238953	49928
4963	238997	49879
4964	239041	49830
4965	239089	49782
4966	239141	49734
4967	239191	49687
4968	239239	49638
4969	239287	49590
4970	239337	49542
4971	239385	49494
4972	239433	49446
4973	239478	49397
4974	239527	49349
4975	239575	49301
4976	239622	49253
4977	239666	49204
4978	239715	49156
4979	239763	49108
4980	239810	49059
4981	239859	49011
4982	239912	48964
4983	239965	48917
4984	240013	48869
4985	240058	48820
4986	240104	48771
4987	240154	48724
4988	240199	48675
4989	240248	48627
4990	240293	48578
4991	240342	48530
4992	240383	48481
4993	240423	48431
4994	240464	48381
4995	240507	48332
4996	240551	48283
4997	240597	48234
4998	240641	48185
4999	240688	48137
5000	240735	48089
5001	240784	48041
5002	240833	47993
5003	240880	47945
5004	240929	47896
5005	240979	47849
5006	241026	47800
5007	241076	47753
5008	241122	47704
5009	241172	47656
5010	241220	47608
5011	241268	47560
5012	241314	47511
5013	241365	47464
5014	241413	47416
5015	241460	47367
5016	241505	47319
5017	241551	47270
5018	241600	47222
5019	241648	47174
5020	241695	47126
5021	241742	47077
5022	241787	47028
5023	241834	46980
5024	241878	46931
5025	241926	46883
5026	241976	46835
5027	242020	46786
5028	242064	46737
5029	242115	46690
5030	242163	46642
5031	242205	46592
5032	242253	46544
5033	242298	46495
5034	242340	46446
5035	242383	46397
5036	242430	46349
5037	242473	46300
5038	242517	46251
5039	242561	46202
5040	242614	46154
5041	242660	46106
5042	242707	46058
5043	242756	46010
5044	242804	45962
5045	242853	45913
5046	242898	45865
5047	242949	45817
5048	242997	45769
5049	243046	45721
5050	243091	45672
5051	243135	45624
5052	243177	45574
5053	243226	45526
5054	243275	45478
5055	243324	45430
5056	243372	45382
5057	243420	45334
5058	243471	45286
5059	243519	45238
5060	243570	45191
5061	243620	45143
5062	243663	45094
5063	243710	45046
5064	243757	44997
5065	243802	44948
5066	243853	44901
5067	243900	44853
5068	243953	44805
5069	244007	44758
5070	244056	44710
5071	244107	44663
5072	244157	44615
5073	244206	44567
5074	244251	44518
5075	244292	44469
5076	244334	44420
5077	244376	44370
5078	244417	44321
5079	244462	44272
5080	244503	44223
5081	244556	44176
5082	244607	44128
5083	244661	44081
5084	244718	44034
5085	244776	43988
5086	244824	43940
5087	244875	43892
5088	244923	43844
5089	244973	43796
5090	245020	43748
5091	245069	43700
5092	245118	43652
5093	245165	43604
5094	245211	43555
5095	245257	43507
5096	245306	43459
5097	245352	43410
5098	245399	43362
5099	245442	43313
5100	245489	43264
5101	245540	43217
5102	245596	43170
5103	245644	43122
5104	245689	43073
5105	245746	43027
5106	245796	42979
5107	245844	42931
5108	245892	42883
5109	245941	42835
5110	245987	42786
5111	246036	42738
5112	246086	42690
5113	246135	42642
5114	246179	42594
5115	246227	42545
5116	246273	42497
5117	246319	42448
5118	246361	42399
5119	246402	42350
5120	246446	42301
5121	246489	42252
5122	246535	42204
5123	246589	42157
5124	246637	42108
5125	246685	42060
5126	246730	42012
5127	246776	41963
5128	246822	41915
5129	246867	41866
5130	246914	41818
5131	246957	41769
5132	247003	41720
5133	247046	41671
5134	247096	41623
5135	247143	41575
5136	247194	41527
5137	247241	41479
5138	247291	41431
5139	247342	41384
5140	247391	41336
5141	247443	41288
5142	247491	41240
5143	247542	41192
5144	247594	41145
5145	247644	41097
5146	247691	41049
5147	247743	41001
5148	247789	40953
5149	247836	40905
5150	247888	40857
5151	247932	40808
5152	247977	40760
5153	248022	40711
5154	248071	40663
5155	248121	40615
5156	248170	40567
5157	248218	40519
5158	248261	40470
5159	248302	40421
5160	248344	40372
5161	248387	40323
5162	248429	40274
5163	248472	40225
5164	248514	40176
5165	248566	40128
5166	248608	40079
5167	248651	40030
5168	248695	39981
5169	248740	39933
5170	248792	39885
5171	248839	39837
5172	248885	39788
5173	248932	39740
5174	248977	39692
5175	249022	39643
5176	249071	39595
5177	249117	39546
5178	249165	39498
5179	249208	39449
5180	249256	39401
5181	249308	39354
5182	249355	39306
5183	249400	39257
5184	249443	39208
5185	249490	39160
5186	249538	39112
5187	249587	39064
5188	249634	39015
5189	249680	38967
5190	249726	38919
5191	249773	38870
5192	249827	38823
5193	249874	38775
5194	249921	38727
5195	249969	38678
5196	250015	38630
5197	250063	38582
5198	250112	38534
5199	250160	38486
5200	250205	38437
5201	250249	38388
5202	250293	38340
5203	250345	38292
5204	250392	38244
5205	250442	38196
5206	250488	38148
5207	250535	38099
5208	250583	38051
5209	250630	38003
5210	250677	37955
5211	250724	37906
5212	250776	37859
5213	250821	37810
5214	250869	37762
5215	250914	37714
5216	250958	37665
5217	251006	37617
5218	251052	37568
5219	251104	37521
5220	251148	37472
5221	251195	37424
5222	251244	37376
5223	251291	37328
5224	251340	37280
5225	251392	37232
5226	251438	37184
5227	251484	37135
5228	251536	37088
5229	251587	37040
5230	251634	36992
5231	251683	36944
5232	251730	36896
5233	251771	36846
5234	251820	36799
5235	251867	36750
5236	251913	36702
5237	251965	36654
5238	252012	36606
5239	252062	36558
5240	252109	36510
5241	252155	36461
5242	252201	36413
5243	252249	36365
5244	252292	36316
5245	252332	36267
5246	252374	36218
5247	252418	36169
5248	252469	36122
5249	252512	36073
5250	252563	36025
5251	252608	35977
5252	252658	35929
5253	252710	35881
5254	252757	35833
5255	252804	35785
5256	252850	35736
5257	252899	35688
5258	252944	35640
5259	252996	35592
5260	253049	35545
5261	253095	35496
5262	253141	35448
5263	253186	35399
5264	253239	35352
5265	253284	35304
5266	253333	35256
5267	253380	35207
5268	253429	35159
5269	253476	35111
5270	253523	35063
5271	253571	35015
5272	253614	34966
5273	253662	34918
5274	253706	34869
5275	253750	34821
5276	253803	34773
5277	253847	34724
5278	253897	34676
5279	253946	34629
5280	253993	34580
5281	254040	34532
5282	254088	34484
5283	254139	34436
5284	254189	34388
5285	254235	34340
5286	254281	34292
5287	254326	34243
5288	254368	34194
5289	254410	34145
5290	254454	34097
5291	254494	34048
5292	254540	33999
5293	254588	33951
5294	254637	33903
5295	254682	33855
5296	254729	33806
5297	254776	33758
5298	254826	33710
5299	254872	33662
5300	254920	33614
5301	254965	33565
5302	255015	33517
5303	255064	33469
5304	255114	33422
5305	255169	33375
5306	255218	33326
5307	255266	33278
5308	255313	33230
5309	255359	33182
5310	255403	33133
5311	255450	33085
5312	255495	33036
5313	255546	32989
5314	255592	32940
5315	255640	32892
5316	255686	32844
5317	255732	32796
5318	255778	32747
5319	255823	32699
5320	255873	32651
5321	255917	32602
5322	255966	32554
5323	256012	32506
5324	256060	32458
5325	256109	32410
5326	256161	32362
5327	256205	32314
5328	256249	32265
5329	256291	32216
5330	256335	32168
5331	256378	32119
5332	256417	32070
5333	256456	32021
5334	256496	31971
5335	256541	31923
5336	256588	31875
5337	256636	31827
5338	256690	31779
5339	256743	31732
5340	256790	31684
5341	256840	31636
5342	256887	31588
5343	256935	31539
5344	256981	31491
5345	257029	31443
5346	257071	31394
5347	257120	31346
5348	257170	31298
5349	257221	31251
5350	257267	31202
5351	257315	31154
5352	257361	31106
5353	257411	31058
5354	257457	31010
5355	257504	30962
5356	257553	30914
5357	257600	30865
5358	257647	30817
5359	257696	30769
5360	257749	30722
5361	257799	30674
5362	257849	30626
5363	257897	30578
5364	257943	30530
5365	257987	30481
5366	258038	30433
5367	258085	30385
5368	258132	30337
5369	258178	30289
5370	258223	30240
5371	258275	30192
5372	258315	30144
5373	258359	30095
5374	258401	30046
5375	258442	29997
5376	258483	29948
5377	258526	29900
5378	258573	29852
5379	258620	29803
5380	258666	29755
5381	258714	29707
5382	258765	29659
5383	258810	29611
5384	258856	29562
5385	258900	29514
5386	258942	29465
5387	258984	29416
5388	259030	29368
5389	259077	29320
5390	259126	29272
5391	259173	29224
5392	259221	29176
5393	259270	29128
5394	259323	29080
5395	259369	29032
5396	259414	28984
5397	259462	28935
5398	259511	28888
5399	259560	28840
5400	259605	28791
5401	259653	28743
5402	259704	28695
5403	259752	28647
5404	259798	28599
5405	259851	28551
5406	259895	28503
5407	259945	28455
5408	259991	28407
5409	260041	28359
5410	260088	28311
5411	260134	28262
5412	260182	28214
5413	260230	28166
5414	260270	28117
5415	260309	28068
5416	260353	28020
5417	260396	27971
5418	260437	27922
5419	260482	27874
5420	260529	27826
5421	260577	27778
5422	260626	27730
5423	260674	27682
5424	260719	27633
5425	260765	27585
5426	260814	27537
5427	260861	27489
5428	260911	27441
5429	260958	27393
5430	261006	27345
5431	261055	27297
5432	261103	27249
5433	261153	27201
5434	261203	27153
5435	261247	27105
5436	261294	27056
5437	261342	27008
5438	261387	26960
5439	261437	26912
5440	261488	26864
5441	261537	26817
5442	261583	26768
5443	261630	26720
5444	261676	26672
5445	261719	26623
5446	261762	26575
5447	261809	26526
5448	261859	26479
5449	261903	26430
5450	261950	26382
5451	261995	26334
5452	262041	26285
5453	262089	26237
5454	262139	26189
5455	262181	26141
5456	262228	26093
5457	262269	26044
5458	262311	25995
5459	262354	25947
5460	262395	25898
5461	262439	25849
5462	262489	25802
5463	262534	25753
5464	262580	25705
5465	262627	25657
5466	262673	25609
5467	262717	25560
5468	262766	25512
5469	262813	25464
5470	262864	25416
5471	262910	25368
5472	262955	25320
5473	263005	25272
5474	263051	25224
5475	263098	25175
5476	263143	25127
5477	263189	25079
5478	263240	25031
5479	263286	24983
5480	263332	24935
5481	263380	24887
5482	263430	24839
5483	263480	24791
5484	263527	24743
5485	263572	24694
5486	263616	24646
5487	263659	24598
5488	263709	24550
5489	263759	24502
5490	263811	24454
5491	263859	24406
5492	263906	24358
5493	263948	24309
5494	263995	24261
5495	264040	24213
5496	264091	24165
5497	264137	24117
5498	264178	24068
5499	264222	24020
5500	264268	23972
5501	264313	23923
5502	264355	23875
5503	264399	23826
5504	264443	23778
5505	264488	23729
5506	264532	23681
5507	264580	23633
5508	264630	23585
5509	264678	23537
5510	264725	23489
5511	264771	23441
5512	264822	23393
5513	264871	23345
5514	264915	23297
5515	264964	23249
5516	265018	23201
5517	265069	23153
5518	265121	23106
5519	265167	23058
5520	265211	23009
5521	265257	22961
5522	265302	22913
5523	265344	22864
5524	265390	22816
5525	265440	22768
5526	265485	22720
5527	265530	22671
5528	265577	22623
5529	265625	22575
5530	265675	22527
5531	265722	22479
5532	265769	22431
5533	265818	22383
5534	265864	22335
5535	265909	22287
5536	265957	22239
5537	266005	22191
5538	266052	22143
5539	266101	22095
5540	266148	22046
5541	266195	21998
5542	266239	21950
5543	266281	21901
5544	266324	21853
5545	266368	21805
5546	266413	21756
5547	266456	21708
5548	266505	21660
5549	266552	21612
5550	266602	21564
5551	266648	21516
5552	266697	21468
5553	266748	21420
5554	266800	21372
5555	266847	21324
5556	266897	21276
5557	266946	21228
5558	266996	21181
5559	267046	21133
5560	267092	21084
5561	267141	21037
5562	267185	20988
5563	267228	20940
5564	267271	20891
5565	267314	20843
5566	267358	20795
5567	267399	20746
5568	267445	20698
5569	267497	20650
5570	267540	20602
5571	267588	20554
5572	267635	20506
5573	267678	20457
5574	267721	20409
5575	267775	20361
5576	267823	20313
5577	267875	20265
5578	267921	20217
5579	267970	20169
5580	268017	20121
5581	268062	20073
5582	268108	20025
5583	268152	19976
5584	268194	19928
5585	268235	19879
5586	268276	19831
5587	268320	19783
5588	268360	19734
5589	268403	19686
5590	268447	19637
5591	268498	19590
5592	268547	19542
5593	268591	19493
5594	268635	19445
5595	268677	19397
5596	268721	19348
5597	268764	19300
5598	268816	19252
5599	268864	19204
5600	268910	19156
5601	268957	19108
5602	269006	19060
5603	269055	19012
5604	269105	18964
5605	269158	18916
5606	269209	18869
5607	269259	18821
5608	269307	18773
5609	269358	18725
5610	269404	18677
5611	269450	18629
5612	269501	18581
5613	269545	18533
5614	269594	18485
5615	269642	18437
5616	269688	18388
5617	269738	18341
5618	269786	18293
5619	269829	18244
5620	269879	18196
5621	269923	18148
5622	269971	18100
5623	270019	18052
5624	270068	18004
5625	270117	17956
5626	270160	17908
5627	270205	17860
5628	270248	17811
5629	270295	17763
5630	270338	17715
5631	270383	17667
5632	270426	17618
5633	270471	17570
5634	270518	17522
5635	270566	17474
5636	270611	17426
5637	270655	17378
5638	270704	17330
5639	270751	17282
5640	270799	17234
5641	270848	17186
5642	270892	17137
5643	270944	17090
5644	270993	17042
5645	271040	16994
5646	271088	16946
5647	271133	16897
5648	271177	16849
5649	271222	16801
5650	271269	16753
5651	271317	16705
5652	271363	16657
5653	271412	16609
5654	271463	16561
5655	271513	16513
5656	271557	16465
5657	271604	16417
5658	271649	16369
5659	271692	16320
5660	271736	16272
5661	271785	16224
5662	271836	16176
5663	271882	16128
5664	271931	16080
5665	271981	16032
5666	272022	15984
5667	272069	15936
5668	272112	15888
5669	272155	15839
5670	272193	15791
5671	272234	15742
5672	272276	15694
5673	272318	15646
5674	272356	15597
5675	272398	15549
5676	272442	15500
5677	272492	15453
5678	272544	15405
5679	272587	15357
5680	272629	15308
5681	272674	15260
5682	272719	15212
5683	272763	15164
5684	272812	15116
5685	272855	15067
5686	272902	15019
5687	272954	14972
5688	273003	14924
5689	273060	14876
5690	273107	14828
5691	273158	14780
5692	273205	14732
5693	273255	14684
5694	273301	14636
5695	273347	14588
5696	273396	14540
5697	273446	14492
5698	273493	14444
5699	273540	14396
5700	273590	14348
5701	273638	14300
5702	273685	14252
5703	273727	14204
5704	273774	14156
5705	273826	14108
5706	273873	14060
5707	273920	14012
5708	273969	13964
5709	274016	13916
5710	274063	13868
5711	274112	13820
5712	274155	13772
5713	274200	13724
5714	274240	13676
5715	274282	13627
5716	274324	13579
5717	274367	13531
5718	274412	13483
5719	274462	13435
5720	274516	13387
5721	274573	13339
5722	274633	13292
5723	274681	13244
5724	274725	13196
5725	274768	13148
5726	274811	13099
5727	274854	13051
5728	274902	13003
5729	274949	12955
5730	274999	12907
5731	275045	12859
5732	275095	12811
5733	275142	12763
5734	275188	12715
5735	275235	12667
5736	275280	12619
5737	275327	12571
5738	275376	12523
5739	275421	12475
5740	275474	12427
5741	275519	12379
5742	275567	12331
5743	275613	12283
5744	275661	12235
5745	275711	12187
5746	275758	12139
5747	275806	12091
5748	275853	12043
5749	275896	11995
5750	275943	11947
5751	275995	11899
5752	276041	11851
5753	276086	11803
5754	276132	11755
5755	276174	11707
5756	276222	11659
5757	276263	11610
5758	276307	11562
5759	276352	11514
5760	276391	11466
5761	276434	11418
5762	276484	11370
5763	276530	11322
5764	276578	11274
5765	276626	11226
5766	276676	11178
5767	276722	11130
5768	276768	11082
5769	276813	11034
5770	276861	10986
5771	276908	10938
5772	276961	10890
5773	277009	10842
5774	277057	10794
5775	277104	10746
5776	277153	10698
5777	277197	10650
5778	277240	10602
5779	277287	10554
5780	277334	10506
5781	277376	10457
5782	277425	10410
5783	277478	10362
5784	277523	10314
5785	277574	10266
5786	277619	10218
5787	277667	10170
5788	277714	10122
5789	277758	10074
5790	277810	10026
5791	277857	9978
5792	277908	9930
5793	277958	9882
5794	278006	9834
5795	278054	9786
5796	278106	9738
5797	278151	9690
5798	278195	9642
5799	278237	9594
5800	278275	9546
5801	278321	9498
5802	278363	9449
5803	278408	9401
5804	278458	9353
5805	278509	9306
5806	278557	9258
5807	278600	9209
5808	278644	9161
5809	278691	9113
5810	278738	9065
5811	278783	9017
5812	278833	8969
5813	278881	8921
5814	278931	8874
5815	278981	8826
5816	279029	8778
5817	279079	8730
5818	279127	8682
5819	279177	8634
5820	279227	8586
5821	279278	8538
5822	279325	8490
5823	279372	8442
5824	279426	8394
5825	279477	8346
5826	279525	8298
5827	279571	8250
5828	279618	8202
5829	279665	8154
5830	279712	8106
5831	279759	8058
5832	279804	8010
5833	279852	7962
5834	279902	7914
5835	279952	7867
5836	279997	7819
5837	280041	7770
5838	280090	7722
5839	280134	7674
5840	280179	7626
5841	280223	7578
5842	280265	7530
5843	280305	7482
5844	280347	7434
5845	280391	7386
5846	280444	7338
5847	280490	7290
5848	280539	7242
5849	280589	7194
5850	280635	7146
5851	280682	7098
5852	280733	7050
5853	280782	7002
5854	280828	6954
5855	280872	6906
5856	280920	6858
5857	280974	6810
5858	281021	6762
5859	281071	6715
5860	281120	6667
5861	281165	6619
5862	281212	6571
5863	281260	6523
5864	281310	6475
5865	281358	6427
5866	281406	6379
5867	281454	6331
5868	281507	6283
5869	281554	6235
5870	281604	6187
5871	281653	6139
5872	281701	6091
5873	281747	6043
5874	281793	5995
5875	281838	5947
5876	281886	5899
5877	281935	5851
5878	281979	5803
5879	282029	5755
5880	282077	5707
5881	282124	5659
5882	282170	5611
5883	282216	5563
5884	282260	5515
5885	282303	5467
5886	282345	5419
5887	282388	5371
5888	282436	5323
5889	282479	5275
5890	282526	5227
5891	282576	5179
5892	282623	5131
5893	282672	5083
5894	282717	5035
5895	282763	4987
5896	282813	4939
5897	282860	4891
5898	282907	4843
5899	282955	4795
5900	283001	4747
5901	283051	4699
5902	283101	4652
5903	283145	4603
5904	283195	4556
5905	283245	4508
5906	283292	4460
5907	283335	4412
5908	283385	4364
5909	283438	4316
5910	283485	4268
5911	283530	4220
5912	283574	4172
5913	283628	4124
5914	283676	4076
5915	283722	4028
5916	283770	3980
5917	283816	3932
5918	283861	3884
5919	283907	3836
5920	283953	3788
5921	283995	3740
5922	284039	3692
5923	284087	3644
5924	284136	3596
5925	284184	3548
5926	284227	3500
5927	284267	3452
5928	284309	3404
5929	284352	3356
5930	284394	3308
5931	284442	3260
5932	284491	3212
5933	284536	3164
5934	284584	3116
5935	284633	3068
5936	284681	3020
5937	284732	2972
5938	284773	2924
5939	284819	2876
5940	284868	2829
5941	284915	2781
5942	284962	2733
5943	285009	2685
5944	285057	2637
5945	285103	2589
5946	285153	2541
5947	285204	2493
5948	285253	2445
5949	285299	2397
5950	285346	2349
5951	285396	2301
5952	285443	2253
5953	285487	2205
5954	285532	2157
5955	285582	2109
5956	285626	2061
5957	285676	2013
5958	285728	1965
5959	285777	1917
5960	285826	1870
5961	285871	1822
5962	285924	1774
5963	285969	1726
5964	286023	1678
5965	286072	1630
5966	286114	1582
5967	286154	1534
5968	286193	1486
5969	286239	1438
5970	286282	1390
5971	286323	1342
5972	286368	1294
5973	286414	1246
5974	286456	1198
5975	286500	1150
5976	286545	1102
5977	286593	1054
5978	286643	1006
5979	286692	958
5980	286738	910
5981	286789	862
5982	286836	815
5983	286883	767
5984	286930	719
5985	286979	671
5986	287025	623
5987	287074	575
5988	287118	527
5989	287162	479
5990	287211	431
5991	287262	383
5992	287312	335
5993	287361	287
5994	287411	239
5995	287457	191
5996	287505	143
5997	287552	95
5998	287602	47
5999	287648	0
